,id,district,sq_mt_built,n_rooms,n_bathrooms,buy_price,buy_price_by_area
16522,5220,Pau de Carabanchel,60.0,1,1,199000,3317
16523,5219,Vista Alegre,88.0,2,2,262000,2977
16524,5218,Abrantes,78.0,3,1,200000,2564
16526,5216,Carabanchel,56.0,3,1,136570,2439
16527,5215,Carabanchel,54.0,2,1,147300,2728
16528,5214,Carabanchel,80.0,3,1,226600,2832
16529,5213,Carabanchel,63.0,3,1,113000,1794
16530,5212,Carabanchel,55.0,3,1,106000,1927
16531,5211,Vista Alegre,55.0,1,1,88320,1606
16532,5210,Carabanchel,132.0,3,2,299900,2272
16533,5209,San Isidro,92.0,1,1,194000,2109
16534,5208,Vista Alegre,70.0,2,1,260000,3714
16535,5207,Vista Alegre,85.0,3,1,195000,2294
16536,5206,Vista Alegre,115.0,3,1,240000,2087
16537,5205,Carabanchel,100.0,4,2,379000,3790
16538,5204,Carabanchel,53.0,2,1,100000,1887
16539,5203,Abrantes,86.0,3,2,180000,2093
16540,5202,San Isidro,70.0,3,1,220000,3143
16541,5201,Carabanchel,90.0,3,1,185000,2056
16542,5200,Carabanchel,38.0,1,1,112000,2947
16543,5199,Carabanchel,75.0,3,1,124999,1667
16544,5198,Carabanchel,65.0,1,1,220000,3385
16545,5197,Carabanchel,87.0,2,1,220000,2529
16546,5196,Carabanchel,75.0,3,1,150000,2000
16547,5195,Carabanchel,85.0,3,1,150000,1765
16548,5194,Carabanchel,65.0,2,1,112000,1723
16550,5192,Vista Alegre,75.0,2,1,105000,1400
16551,5191,San Isidro,58.0,1,1,160000,2759
16552,5190,San Isidro,53.0,2,1,102000,1925
16553,5189,San Isidro,33.0,1,1,120000,3636
16554,5188,Puerta Bonita,82.0,2,1,161000,1963
16555,5187,Carabanchel,110.0,3,1,285000,2591
16556,5186,San Isidro,58.0,2,1,104500,1802
16557,5185,Vista Alegre,57.0,3,1,113300,1988
16558,5184,Abrantes,100.0,3,1,160000,1600
16559,5183,Abrantes,75.0,3,1,175000,2333
16560,5182,Opañel,66.0,4,1,180000,2727
16561,5181,Opañel,35.0,1,1,87000,2486
16562,5180,Vista Alegre,55.0,2,1,120000,2182
16563,5179,Vista Alegre,80.0,5,2,265000,3312
16564,5178,Opañel,75.0,2,1,170000,2267
16565,5177,Carabanchel,51.0,1,1,192000,3765
16567,5175,Carabanchel,140.0,4,3,150000,1071
16568,5174,Comillas,80.0,3,1,226000,2825
16569,5173,Puerta Bonita,69.0,2,1,260000,3768
16570,5172,Opañel,100.0,3,2,250000,2500
16571,5171,Vista Alegre,100.0,2,2,200000,2000
16572,5170,Carabanchel,54.0,3,1,130200,2411
16573,5169,Vista Alegre,65.0,2,1,160000,2462
16574,5168,Abrantes,93.0,3,1,161000,1731
16575,5167,Buena Vista,95.0,3,2,158000,1663
16576,5166,San Isidro,60.0,2,1,137000,2283
16578,5164,Pau de Carabanchel,85.0,2,2,287000,3376
16579,5163,Comillas,120.0,4,2,318000,2650
16580,5162,Opañel,85.0,3,1,185000,2176
16581,5161,Buena Vista,70.0,2,1,170000,2429
16582,5160,Vista Alegre,50.0,2,1,159000,3180
16583,5159,San Isidro,74.0,2,1,240000,3243
16584,5158,Puerta Bonita,95.0,3,1,275000,2895
16585,5157,San Isidro,55.0,1,1,160000,2909
16586,5156,Carabanchel,90.0,2,1,254500,2828
16587,5155,Carabanchel,90.0,3,1,143500,1594
16588,5154,Carabanchel,70.0,2,1,122000,1743
16589,5153,Vista Alegre,190.0,7,2,250000,1316
16590,5152,Opañel,100.0,3,2,250000,2500
16591,5151,Carabanchel,76.0,3,1,161900,2130
16592,5150,Carabanchel,84.0,3,1,135000,1607
16593,5149,Vista Alegre,83.0,3,1,177000,2133
16594,5148,Carabanchel,40.0,2,1,106000,2650
16596,5146,Carabanchel,70.0,3,1,169500,2421
16597,5145,Carabanchel,65.0,2,1,189000,2908
16598,5144,Carabanchel,60.0,2,1,100000,1667
16599,5143,Carabanchel,75.0,2,1,145000,1933
16600,5142,Buena Vista,80.0,3,1,140000,1750
16601,5141,Opañel,59.0,3,1,175000,2966
16602,5140,Carabanchel,60.0,1,1,110000,1833
16603,5139,Opañel,85.0,3,1,160000,1882
16604,5138,Abrantes,110.0,3,2,115000,1045
16605,5137,Buena Vista,70.0,1,2,126900,1813
16606,5136,Abrantes,90.0,3,2,200000,2222
16607,5135,Buena Vista,75.0,2,1,150000,2000
16608,5134,Puerta Bonita,111.0,4,1,217000,1955
16609,5133,Abrantes,95.0,3,2,199000,2095
16610,5132,Buena Vista,90.0,2,2,239000,2656
16611,5131,Opañel,94.0,3,1,235000,2500
16612,5130,Opañel,60.0,3,1,199000,3317
16613,5129,Carabanchel,45.0,1,1,130000,2889
16614,5128,Buena Vista,65.0,2,1,125000,1923
16615,5127,Vista Alegre,73.0,3,1,139000,1904
16616,5126,Comillas,100.0,4,2,250000,2500
16617,5125,Abrantes,52.0,1,1,105000,2019
16618,5124,San Isidro,70.0,3,1,110000,1571
16619,5123,Puerta Bonita,51.0,2,1,95000,1863
16620,5122,San Isidro,70.0,4,1,160000,2286
16621,5121,Puerta Bonita,51.0,3,1,99900,1959
16622,5120,San Isidro,40.0,1,1,139000,3475
16623,5119,Carabanchel,146.0,4,2,480000,3288
16624,5118,Abrantes,50.0,2,1,110000,2200
16625,5117,Vista Alegre,80.0,3,1,125000,1562
16627,5115,Vista Alegre,65.0,2,1,105000,1615
16628,5114,Vista Alegre,80.0,3,1,117000,1462
16629,5113,Carabanchel,80.0,3,1,159000,1988
16630,5112,Carabanchel,63.0,3,1,150000,2381
16631,5111,San Isidro,92.0,3,2,194000,2109
16632,5110,Carabanchel,101.0,2,2,298000,2950
16633,5109,Puerta Bonita,57.0,2,1,100300,1760
16634,5108,Carabanchel,75.0,2,1,115000,1533
16635,5107,Buena Vista,70.0,2,2,126900,1813
16636,5106,Carabanchel,55.0,2,1,99000,1800
16637,5105,San Isidro,71.0,3,1,126000,1775
16638,5104,Comillas,103.0,3,1,221000,2146
16639,5103,Puerta Bonita,81.0,2,1,165000,2037
16640,5102,Abrantes,120.0,4,2,130000,1083
16641,5101,Opañel,77.0,3,1,130000,1688
16642,5100,Comillas,85.0,3,1,226000,2659
16643,5099,Comillas,43.0,2,1,99000,2302
16644,5098,Opañel,84.0,2,2,230000,2738
16645,5097,San Isidro,60.0,2,1,126000,2100
16646,5096,Vista Alegre,75.0,3,1,177000,2360
16647,5095,Vista Alegre,66.0,3,1,135000,2045
16648,5094,Buena Vista,68.0,2,1,118000,1735
16649,5093,Buena Vista,75.0,3,1,120000,1600
16650,5092,Buena Vista,132.0,2,1,195000,1477
16651,5091,San Isidro,54.0,1,1,130000,2407
16652,5090,Buena Vista,57.0,3,1,127600,2239
16653,5089,Puerta Bonita,82.0,2,1,156348,1907
16654,5088,Vista Alegre,89.0,2,1,157000,1764
16655,5087,Carabanchel,88.0,3,1,125000,1420
16656,5086,Carabanchel,101.0,3,1,198000,1960
16658,5084,Puerta Bonita,74.0,3,1,148000,2000
16659,5083,Puerta Bonita,60.0,2,1,140000,2333
16660,5082,Opañel,70.0,2,2,205000,2929
16661,5081,Puerta Bonita,124.0,3,2,318500,2569
16662,5080,Opañel,45.0,1,1,89000,1978
16663,5079,Buena Vista,119.0,4,2,199000,1672
16664,5078,Pau de Carabanchel,55.0,1,1,185000,3364
16665,5077,Pau de Carabanchel,113.0,3,2,415000,3673
16667,5075,Vista Alegre,52.0,1,1,169900,3267
16668,5074,Pau de Carabanchel,90.0,2,2,295000,3278
16669,5073,Vista Alegre,112.0,3,2,265000,2366
16670,5072,Pau de Carabanchel,52.0,1,1,185000,3558
16671,5071,Pau de Carabanchel,57.0,1,1,185000,3246
16672,5070,Vista Alegre,75.0,3,1,245000,3267
16673,5069,Abrantes,75.0,3,1,175000,2333
16674,5068,Puerta Bonita,35.0,1,1,42000,1200
16675,5067,Carabanchel,70.0,2,1,126500,1807
16676,5066,San Isidro,60.0,2,1,139000,2317
16677,5065,Abrantes,66.0,3,1,124200,1882
16678,5064,Opañel,53.0,3,1,169000,3189
16679,5063,Opañel,78.0,2,2,225000,2885
16680,5062,Puerta Bonita,74.0,3,1,148000,2000
16681,5061,San Isidro,61.0,1,1,129000,2115
16682,5060,Abrantes,75.0,3,1,170000,2267
16683,5059,San Isidro,69.0,3,1,120600,1748
16684,5058,Opañel,59.0,2,1,172000,2915
16685,5057,Carabanchel,45.0,1,1,150000,3333
16686,5056,Abrantes,92.0,2,1,139000,1511
16687,5055,Abrantes,60.0,2,1,105000,1750
16688,5054,Puerta Bonita,65.0,2,1,118000,1815
16689,5053,Vista Alegre,37.0,1,1,122000,3297
16690,5052,Carabanchel,65.0,3,1,115000,1769
16691,5051,Comillas,110.0,2,1,299000,2718
16692,5050,Carabanchel,64.0,3,1,135000,2109
16693,5049,Vista Alegre,114.0,4,2,210000,1842
16694,5048,Opañel,72.0,3,1,128000,1778
16695,5047,Buena Vista,73.0,2,1,122000,1671
16696,5046,Carabanchel,73.0,1,1,365000,5000
16697,5045,Vista Alegre,75.0,3,1,150000,2000
16698,5044,Buena Vista,73.0,2,1,122000,1671
16699,5043,Carabanchel,77.0,2,1,148470,1928
16700,5042,Carabanchel,65.0,3,1,159000,2446
16701,5041,Vista Alegre,77.0,3,1,172000,2234
16702,5040,Puerta Bonita,80.0,2,2,230000,2875
16703,5039,San Isidro,53.0,1,1,95000,1792
16704,5038,Puerta Bonita,95.0,3,2,122000,1284
16705,5037,Pau de Carabanchel,75.0,2,2,299000,3987
16706,5036,Comillas,98.0,3,2,285000,2908
16707,5035,San Isidro,93.0,3,2,215000,2312
16708,5034,Puerta Bonita,63.0,2,1,130000,2063
16709,5033,Pau de Carabanchel,70.0,1,1,250000,3571
16710,5032,Puerta Bonita,93.0,3,1,205000,2204
16711,5031,Abrantes,84.0,3,1,195000,2321
16712,5030,Buena Vista,79.0,3,1,149900,1897
16713,5029,Pau de Carabanchel,127.0,3,2,337000,2654
16714,5028,Pau de Carabanchel,120.0,3,2,278000,2317
16715,5027,Pau de Carabanchel,99.0,2,2,290000,2929
16716,5026,Buena Vista,72.0,1,1,195000,2708
16717,5025,Vista Alegre,84.0,3,1,150000,1786
16718,5024,Vista Alegre,63.0,2,1,123000,1952
16719,5023,Buena Vista,65.0,3,1,145000,2231
16720,5022,Vista Alegre,54.0,1,1,118000,2185
16721,5021,San Isidro,83.0,3,2,159000,1916
16722,5020,Abrantes,65.0,3,1,145000,2231
16723,5019,Abrantes,79.0,3,1,158000,2000
16724,5018,San Isidro,57.0,2,1,139000,2439
16725,5017,Abrantes,114.0,4,2,189000,1658
16726,5016,Carabanchel,96.0,3,1,226000,2354
16727,5015,Pau de Carabanchel,55.0,1,1,175000,3182
16728,5014,Puerta Bonita,75.0,2,1,155000,2067
16729,5013,Puerta Bonita,98.0,3,2,255000,2602
16730,5012,Puerta Bonita,98.0,3,2,245000,2500
16731,5011,Comillas,65.0,2,1,105000,1615
16732,5010,Comillas,55.0,2,1,109000,1982
16733,5009,Vista Alegre,68.0,2,1,130000,1912
16734,5008,Pau de Carabanchel,56.0,1,1,192000,3429
16735,5007,Abrantes,95.0,3,2,117000,1232
16736,5006,Carabanchel,75.0,3,1,170000,2267
16737,5005,Carabanchel,41.0,1,1,125000,3049
16738,5004,Carabanchel,53.0,2,1,135000,2547
16739,5003,Puerta Bonita,100.0,3,1,209900,2099
16740,5002,Puerta Bonita,87.0,2,2,179900,2068
16741,5001,Carabanchel,80.0,2,2,249900,3124
16742,5000,Carabanchel,82.0,3,1,160000,1951
16743,4999,Carabanchel,63.0,2,1,160000,2540
16744,4998,Carabanchel,84.0,2,1,260000,3095
16745,4997,San Isidro,58.0,2,1,129000,2224
16746,4996,Vista Alegre,62.0,2,1,122500,1976
16747,4995,San Isidro,75.0,4,1,234000,3120
16748,4994,Opañel,51.0,3,1,98990,1941
16749,4993,Opañel,67.0,3,1,140000,2090
16750,4992,Vista Alegre,94.0,3,1,145000,1543
16751,4991,Vista Alegre,327.0,5,2,225000,688
16752,4990,San Isidro,160.0,4,2,260000,1625
16753,4989,Abrantes,63.0,3,1,86000,1365
16754,4988,San Isidro,106.0,4,2,390000,3679
16755,4987,Abrantes,52.0,2,1,55000,1058
16756,4986,Opañel,79.0,2,1,159000,2013
16757,4985,Puerta Bonita,79.0,3,1,157000,1987
16758,4984,Comillas,79.0,2,1,267500,3386
16759,4983,Abrantes,59.0,3,1,130000,2203
16760,4982,Buena Vista,60.0,2,1,90000,1500
16761,4981,Vista Alegre,89.0,2,1,150000,1685
16762,4980,San Isidro,54.0,2,1,105000,1944
16763,4979,Comillas,80.0,3,1,225000,2812
16764,4978,Puerta Bonita,50.0,2,1,90000,1800
16765,4977,San Isidro,73.0,2,1,161000,2205
16766,4976,Opañel,73.0,3,1,139000,1904
16767,4975,Abrantes,114.0,4,2,134000,1175
16768,4974,Comillas,70.0,3,1,149000,2129
16769,4973,Puerta Bonita,54.0,2,1,109900,2035
16770,4972,Opañel,66.0,3,1,140000,2121
16771,4971,San Isidro,58.0,2,1,132000,2276
16772,4970,San Isidro,62.0,3,1,96000,1548
16773,4969,Abrantes,53.0,2,1,97500,1840
16774,4968,Vista Alegre,55.0,2,1,148800,2705
16775,4967,Carabanchel,130.0,3,2,450000,3462
16776,4966,San Isidro,270.0,3,2,315000,1167
16777,4965,Puerta Bonita,77.0,3,1,140000,1818
16778,4964,Opañel,55.0,1,1,165000,3000
16779,4963,San Isidro,71.0,2,1,130000,1831
16780,4962,Puerta Bonita,72.0,3,1,152000,2111
16781,4961,Buena Vista,60.0,2,1,137900,2298
16782,4960,Puerta Bonita,54.0,3,1,130200,2411
16783,4959,San Isidro,58.0,3,1,115000,1983
16784,4958,Puerta Bonita,121.0,3,2,310000,2562
16785,4957,Vista Alegre,68.0,3,1,130000,1912
16786,4956,Abrantes,133.0,4,2,380000,2857
16788,4954,Abrantes,66.0,2,1,169000,2561
16789,4953,Abrantes,66.0,2,1,169000,2561
16790,4952,San Isidro,83.0,3,1,159000,1916
16791,4951,San Isidro,69.0,3,1,120600,1748
16792,4950,Opañel,70.0,2,1,134000,1914
16793,4949,Puerta Bonita,72.0,3,1,145000,2014
16794,4948,San Isidro,103.0,3,2,194000,1883
16795,4947,Abrantes,61.0,3,1,130700,2143
16796,4946,Vista Alegre,35.0,1,1,95000,2714
16797,4945,San Isidro,142.0,5,3,370000,2606
16798,4944,Opañel,79.0,3,1,127000,1608
16799,4943,Puerta Bonita,83.0,4,1,134000,1614
16800,4942,Abrantes,80.0,3,1,135000,1688
16801,4941,San Isidro,72.0,3,1,126000,1750
16802,4940,Vista Alegre,76.0,3,1,172000,2263
16803,4939,Puerta Bonita,62.0,3,1,120000,1935
16804,4938,Opañel,74.0,3,1,139000,1878
16805,4937,Abrantes,95.0,3,1,166000,1747
16806,4936,Opañel,90.0,3,2,180000,2000
16807,4935,Opañel,70.0,1,1,200000,2857
16808,4934,San Isidro,70.0,3,1,130000,1857
16809,4933,San Isidro,60.0,2,1,160000,2667
16810,4932,Carabanchel,70.0,3,1,99000,1414
16811,4931,Abrantes,70.0,3,1,114500,1636
16812,4930,Vista Alegre,52.0,1,1,159000,3058
16813,4929,Carabanchel,67.0,3,1,133070,1986
16814,4928,Carabanchel,48.0,3,1,106170,2212
16815,4927,Carabanchel,77.0,2,1,148470,1928
16816,4926,Abrantes,87.0,3,1,165000,1897
16817,4925,Vista Alegre,56.0,3,1,136570,2439
16818,4924,Puerta Bonita,54.0,2,1,109900,2035
16819,4923,Vista Alegre,85.0,3,1,175000,2059
16820,4922,Opañel,95.0,2,2,305000,3211
16821,4921,Carabanchel,48.0,2,1,90000,1875
16822,4920,Puerta Bonita,71.0,3,1,126000,1775
16823,4919,Comillas,70.0,2,2,289000,4129
16824,4918,Comillas,49.0,2,1,145000,2959
16825,4917,Puerta Bonita,59.0,1,1,190000,3220
16826,4916,San Isidro,59.0,1,1,115000,1949
16827,4915,Pau de Carabanchel,78.0,2,1,285000,3654
16828,4914,Opañel,62.0,2,1,136000,2194
16829,4913,Buena Vista,74.0,2,2,165000,2230
16830,4912,Vista Alegre,112.0,3,2,265000,2366
16831,4911,San Isidro,60.0,2,1,139000,2317
16832,4910,Opañel,85.0,2,1,288000,3388
16833,4909,Abrantes,72.0,2,1,135000,1875
16834,4908,Puerta Bonita,62.0,2,1,135000,2177
16835,4907,San Isidro,74.0,1,1,195000,2635
16836,4906,Buena Vista,75.0,3,1,150000,2000
16837,4905,Carabanchel,452.0,4,4,630000,1394
16838,4904,Comillas,60.0,3,1,166000,2767
16839,4903,Opañel,90.0,3,2,288486,3205
16840,4902,Abrantes,82.0,2,2,239000,2915
16841,4901,Opañel,146.0,4,2,480000,3288
16842,4900,Comillas,103.0,3,1,221000,2146
16843,4899,Puerta Bonita,240.0,4,2,420000,1750
16844,4898,Abrantes,74.0,3,1,150000,2027
16845,4897,San Isidro,98.0,3,1,180000,1837
16846,4896,Puerta Bonita,170.0,5,3,389800,2293
16847,4895,Opañel,95.0,2,2,305000,3211
16848,4894,Opañel,65.0,3,1,128000,1969
16849,4893,Vista Alegre,55.0,2,2,120000,2182
16850,4892,Opañel,60.0,2,1,115000,1917
16851,4891,Carabanchel,124.0,4,2,233000,1879
16852,4890,Puerta Bonita,54.0,2,1,119900,2220
16853,4889,Puerta Bonita,70.0,3,1,110000,1571
16854,4888,Opañel,96.0,2,2,305000,3177
16855,4887,Abrantes,82.0,2,2,239000,2915
16856,4886,Puerta Bonita,99.0,3,2,245000,2475
16857,4885,Abrantes,86.0,3,1,160000,1860
16858,4884,Puerta Bonita,100.0,3,1,128000,1280
16859,4883,Puerta Bonita,62.0,3,1,150000,2419
16860,4882,Puerta Bonita,74.0,3,1,130000,1757
16861,4881,San Isidro,120.0,4,1,277000,2308
16862,4880,Opañel,85.0,3,2,155000,1824
16863,4879,Abrantes,92.0,2,1,150000,1630
16864,4878,Opañel,59.0,3,1,215000,3644
16865,4877,San Isidro,74.0,3,1,169000,2284
16866,4876,Vista Alegre,70.0,3,1,121000,1729
16867,4875,Puerta Bonita,66.0,2,1,125500,1902
16868,4874,San Isidro,105.0,3,2,430000,4095
16869,4873,Puerta Bonita,51.0,2,1,85000,1667
16870,4872,San Isidro,100.0,2,2,194000,1940
16871,4871,Puerta Bonita,120.0,3,2,284000,2367
16872,4870,Buena Vista,71.0,3,1,120000,1690
16873,4869,Carabanchel,110.0,2,2,245000,2227
16874,4868,Vista Alegre,89.0,3,1,115000,1292
16875,4867,Carabanchel,60.0,3,1,150000,2500
16876,4866,San Isidro,58.0,2,1,118000,2034
16877,4865,Abrantes,105.0,3,2,139900,1332
16878,4864,Abrantes,70.0,2,1,95000,1357
16879,4863,Comillas,72.0,2,1,193000,2681
16880,4862,San Isidro,73.0,3,1,120600,1652
16881,4861,San Isidro,83.0,3,2,159000,1916
16882,4860,Vista Alegre,121.0,3,2,310000,2562
16883,4859,Pau de Carabanchel,77.0,2,2,280000,3636
16884,4858,Puerta Bonita,160.0,3,2,235000,1469
16885,4857,Opañel,65.0,3,1,107000,1646
16886,4856,Puerta Bonita,70.0,2,1,156348,2234
16887,4855,Puerta Bonita,60.0,2,1,105000,1750
16888,4854,San Isidro,60.0,2,1,99000,1650
16889,4853,Opañel,86.0,2,1,185000,2151
16890,4852,Puerta Bonita,82.0,3,1,139500,1701
16891,4851,Vista Alegre,127.0,4,2,345000,2717
16892,4850,Carabanchel,60.0,3,1,123000,2050
16893,4849,San Isidro,77.0,2,1,144900,1882
16894,4848,Pau de Carabanchel,85.0,2,2,245000,2882
16895,4847,Abrantes,81.0,3,1,190000,2346
16896,4846,Abrantes,54.0,3,1,107000,1981
16897,4845,Opañel,88.0,3,1,156000,1773
16898,4844,San Isidro,71.0,3,1,126000,1775
16899,4843,Puerta Bonita,57.0,3,1,133070,2335
16900,4842,Opañel,88.0,1,1,238000,2705
16901,4841,Abrantes,73.0,3,1,154000,2110
16902,4840,Opañel,131.0,2,1,295000,2252
16903,4839,Pau de Carabanchel,94.0,2,2,275000,2926
16904,4838,Buena Vista,145.0,3,2,123000,848
16905,4837,Buena Vista,72.0,2,2,225000,3125
16906,4836,Abrantes,224.0,4,2,535000,2388
16908,4834,San Isidro,80.0,2,1,245000,3062
16909,4833,Vista Alegre,82.0,3,1,161200,1966
16910,4832,Carabanchel,77.0,3,1,172000,2234
16911,4831,Comillas,110.0,3,1,221000,2009
16912,4830,Carabanchel,159.0,4,2,415000,2610
16913,4829,San Isidro,75.0,2,1,170000,2267
16914,4828,Comillas,88.0,3,1,275000,3125
16915,4827,Comillas,55.0,2,1,99000,1800
16916,4826,Opañel,95.0,2,2,305000,3211
16917,4825,Vista Alegre,65.0,3,1,127500,1962
16918,4824,Carabanchel,105.0,3,2,128000,1219
16919,4823,Carabanchel,90.0,3,2,305900,3399
16920,4822,Carabanchel,115.0,3,2,367900,3199
16921,4821,Abrantes,65.0,2,1,121600,1871
16922,4820,Comillas,79.0,3,1,198000,2506
16923,4819,Puerta Bonita,65.0,2,1,115000,1769
16924,4818,Comillas,79.0,3,1,198000,2506
16925,4817,Puerta Bonita,83.0,3,1,225000,2711
16926,4816,Comillas,70.0,3,1,180000,2571
16927,4815,San Isidro,67.0,3,1,119000,1776
16928,4814,Abrantes,71.0,3,1,137000,1930
16929,4813,Puerta Bonita,68.0,1,1,160000,2353
16930,4812,Buena Vista,56.0,2,1,83000,1482
16931,4811,Puerta Bonita,54.0,3,1,84000,1556
16932,4810,Abrantes,60.0,2,1,114000,1900
16933,4809,Puerta Bonita,68.0,3,1,133070,1957
16934,4808,Puerta Bonita,75.0,3,1,157000,2093
16935,4807,Opañel,72.0,2,1,143000,1986
16936,4806,Abrantes,73.0,4,1,109000,1493
16937,4805,Vista Alegre,35.0,1,1,95000,2714
16938,4804,San Isidro,68.0,3,1,112000,1647
16939,4803,Pau de Carabanchel,50.0,1,1,169000,3380
16940,4802,Opañel,72.0,2,1,225000,3125
16941,4801,Vista Alegre,80.0,3,1,199000,2488
16942,4800,Vista Alegre,90.0,3,1,115000,1278
16943,4799,Opañel,60.0,3,1,190000,3167
16944,4798,Opañel,55.0,2,1,175000,3182
16945,4797,Opañel,50.0,2,1,165000,3300
16946,4796,Opañel,60.0,2,1,175000,2917
16947,4795,Abrantes,110.0,4,2,310000,2818
16948,4794,Opañel,96.0,2,2,305000,3177
16949,4793,Puerta Bonita,80.0,2,2,249000,3112
16950,4792,Vista Alegre,164.0,4,2,435000,2652
16951,4791,Puerta Bonita,60.0,3,1,135000,2250
16952,4790,Opañel,82.0,3,1,165000,2012
16953,4789,Pau de Carabanchel,82.0,2,2,260000,3171
16954,4788,Opañel,131.0,2,1,295000,2252
16955,4787,Comillas,67.0,2,1,195000,2910
16956,4786,Pau de Carabanchel,94.0,2,2,275000,2926
16957,4785,Puerta Bonita,78.0,2,1,125000,1603
16958,4784,San Isidro,72.0,3,1,126000,1750
16959,4783,San Isidro,60.0,2,1,132000,2200
16960,4782,San Isidro,107.0,2,2,362000,3383
16961,4781,San Isidro,121.0,3,2,407000,3364
16962,4780,Abrantes,106.0,3,2,300000,2830
16963,4779,Opañel,72.0,3,1,125000,1736
16964,4778,Opañel,66.0,3,1,132000,2000
16965,4777,San Isidro,81.0,3,1,150000,1852
16966,4776,Comillas,136.0,3,2,275000,2022
16967,4775,San Isidro,96.0,2,2,225000,2344
16968,4774,San Isidro,95.0,2,2,225000,2368
16969,4773,Pau de Carabanchel,98.0,2,2,275000,2806
16970,4772,Pau de Carabanchel,114.0,3,2,339000,2974
16971,4771,Pau de Carabanchel,164.0,3,2,405000,2470
16972,4770,Carabanchel,70.0,2,1,126000,1800
16973,4769,Buena Vista,91.0,3,2,380000,4176
16974,4768,San Isidro,91.0,2,2,230000,2527
16975,4767,Pau de Carabanchel,103.0,3,2,308000,2990
16976,4766,Carabanchel,79.0,2,1,70000,886
16977,4765,Buena Vista,88.0,2,2,225000,2557
16978,4764,San Isidro,96.0,2,2,410000,4271
16979,4763,San Isidro,121.0,3,2,407000,3364
16980,4762,San Isidro,121.0,3,2,397000,3281
16981,4761,San Isidro,107.0,2,2,362000,3383
16982,4760,San Isidro,107.0,2,2,352000,3290
16983,4759,San Isidro,107.0,2,2,367000,3430
16984,4758,San Isidro,107.0,2,2,347000,3243
16985,4757,San Isidro,107.0,2,2,382000,3570
16986,4756,Buena Vista,115.0,2,2,266000,2313
16987,4755,Buena Vista,92.0,2,1,236000,2565
16988,4754,Pau de Carabanchel,113.0,3,2,355000,3142
16989,4753,Pau de Carabanchel,101.0,3,2,319000,3158
16990,4752,Pau de Carabanchel,107.0,3,2,345000,3224
16991,4751,San Isidro,91.0,2,2,245000,2692
16992,4750,San Isidro,91.0,2,2,237500,2610
16993,4749,Puerta Bonita,80.0,2,1,179000,2238
16994,4748,San Isidro,59.0,2,1,128000,2169
16995,4747,Vista Alegre,64.0,3,2,128000,2000
16996,4746,Carabanchel,170.0,3,2,565000,3324
16998,4744,Abrantes,85.0,2,1,149900,1764
16999,4743,Puerta Bonita,124.0,3,2,318500,2569
17000,4742,Buena Vista,55.0,3,1,110000,2000
17001,4741,Puerta Bonita,55.0,3,1,107000,1945
17002,4740,Comillas,89.0,3,1,221000,2483
17003,4739,Opañel,185.0,2,2,180000,973
17004,4738,San Isidro,58.0,2,1,140000,2414
17005,4737,Abrantes,93.0,3,1,175000,1882
17006,4736,Puerta Bonita,91.0,3,1,130000,1429
17007,4735,Vista Alegre,83.0,3,1,177000,2133
17008,4734,Puerta Bonita,70.0,3,1,122000,1743
17009,4733,Abrantes,60.0,2,1,148000,2467
17010,4732,Vista Alegre,57.0,3,1,136570,2396
17011,4731,Abrantes,57.0,2,1,148000,2596
17012,4730,Buena Vista,78.0,3,1,186500,2391
17013,4729,San Isidro,108.0,2,1,435000,4028
17014,4728,San Isidro,107.0,2,2,382000,3570
17015,4727,San Isidro,107.0,2,2,352000,3290
17016,4726,San Isidro,107.0,2,2,367000,3430
17017,4725,Puerta Bonita,114.0,3,2,288000,2526
17018,4724,Buena Vista,94.0,2,2,250000,2660
17019,4723,Comillas,95.0,3,2,274000,2884
17020,4722,Abrantes,105.0,3,2,300000,2857
17021,4721,Puerta Bonita,45.0,2,1,152000,3378
